사업장명,업종분류,서비스명,서비스아이디(ID),인허가일자,영업상태,소재지전화,구우편번호,주소,도로명우편번호,도로명주소,경도,위도,대표메뉴,영업시간
강변,카페,휴게음식점,07_24_05_P,1993-09-03,Y,053-952-8000,702-846,대구광역시 북구 산격동 754-1번지 ,41533,대구광역시 북구 연암로 190 (산격동),128.5965128,35.90144547,,
반도다방,카페,휴게음식점,07_24_05_P,1993-10-12,Y,,702-814,대구광역시 북구 노원동3가 1103-1번지 ,41555,대구광역시 북구 노원동로3길 32 (노원동3가),128.575247,35.89605926,,
빙그레 커피숍,카페,휴게음식점,07_24_05_P,2000-06-21,Y,053-358-8081,702-816,대구광역시 북구 노원동3가 452번지 ,41498,"대구광역시 북구 팔달북로 72, 1층 (노원동3가)",128.5574713,35.89324204,,
가인다방,카페,휴게음식점,07_24_05_P,2000-07-28,Y,053-323-2908,702-808,대구광역시 북구 구암동 670-9 ,41465,대구광역시 북구 태암남로 31 (구암동),128.5509583,35.92540011,,
유정다방,카페,휴게음식점,07_24_05_P,2001-07-14,Y,053-356-9888,702-859,대구광역시 북구 침산동 1660-6번지 ,41551,대구광역시 북구 침산남로13길 22 (침산동),128.5807873,35.89030746,,
동금다방,카페,휴게음식점,07_24_05_P,1993-12-24,Y,053-358-2423,702-862,대구광역시 북구 침산동 1035-3 ,41500,대구광역시 북구 오봉로 136 (침산동),128.5795734,35.89986273,,
화진다방,카페,휴게음식점,07_24_05_P,2001-07-18,Y,053-355-5100,702-818,대구광역시 북구 노원동3가 1155번지 ,41555,"대구광역시 북구 노원로26길 30, 1층 (노원동3가)",128.5774703,35.89518958,커피,
제일다방,카페,휴게음식점,07_24_05_P,1994-05-13,Y,,702-812,대구광역시 북구 노원동2가 382-3번지 ,41558,대구광역시 북구 팔달로 179 (노원동2가),128.5697678,35.88873237,,
송도다방,카페,휴게음식점,07_24_05_P,2001-12-13,Y,053-956-7577,702-832,대구광역시 북구 복현동 478-8번지 ,41564,대구광역시 북구 경대로 147 (복현동),128.6214253,35.89212963,,
통일다방,카페,휴게음식점,07_24_05_P,2019-07-04,Y,,702-841,대구광역시 북구 산격동 1258번지 ,41535,"대구광역시 북구 대동로1길 34, 산격종합시장 다동 1층 137,138호 (산격동)",128.6105175,35.89840461,,
대구다방,카페,휴게음식점,07_24_05_P,2006-10-19,Y,053-351-0076,702-815,대구광역시 북구 노원동3가 227번지 ,41496,대구광역시 북구 노원로1길 102 (노원동3가),128.5693188,35.89661125,,
꽃다방,카페,휴게음식점,07_24_05_P,2017-06-02,Y,053-959-1559,702-882,대구광역시 북구 동변동 679번지 ,41414,"대구광역시 북구 동변로 55, 가동 1층 104호 (동변동)",128.6023962,35.91784797,아메리카노,매일 09:00 - 22:00
진흥다방,카페,휴게음식점,07_24_05_P,2016-07-21,Y,053-352-3390,702-809,대구광역시 북구 노원동1가 5-9번지 ,41553,"대구광역시 북구 침산남로13길 11, 지하1층 (노원동1가)",128.5816259,35.89004689,,
로얄다방,카페,휴게음식점,07_24_05_P,2018-05-14,Y,,702-852,대구광역시 북구 칠성동2가 422-3번지 ,41580,"대구광역시 북구 칠성로 90, 지하 1층 (칠성동2가)",128.5989658,35.87874303,,
노원다방,카페,휴게음식점,07_24_05_P,2008-04-22,Y,,702-816,대구광역시 북구 노원동3가 779-12번지 ,41557,대구광역시 북구 팔달로 167 (노원동3가),128.5684683,35.88893823,,
진다방,카페,휴게음식점,07_24_05_P,2017-08-28,Y,,702-811,대구광역시 북구 노원동2가 189-2번지 성경로얄센트로아파트 ,41556,"대구광역시 북구 노원로10길 105, 1층 108호 (노원동2가, 성경로얄센트로아파트)",128.5734255,35.89121184,,
반반다방,카페,휴게음식점,07_24_05_P,2017-01-10,Y,053-955-0729,702-828,대구광역시 북구 복현동 336-26번지 ,41529,"대구광역시 북구 복현로 27, 1층 (복현동)",128.6238699,35.89460527,아메리카노,평일 09:00 - 22:00/토요일 10:00 - 22:00/일요일 휴무
어썸브루커피,카페,일반음식점,07_24_04_P,2021-02-02,Y,053-939-0512,702-842,대구광역시 북구 산격동 1321-9 ,41544,"대구광역시 북구 대학로23길 9, 1층 (산격동)",128.6107875,35.89454656,"커피,베이커리",매일 10:30 - 22:30 일요일 휴무
커피프렌즈(COFFEE FRIENDS),카페,일반음식점,07_24_04_P,2020-11-24,Y,053-311-1144,702-878,대구광역시 북구 태전동 879-9 ,41467,대구광역시 북구 칠곡중앙대로46길 31 (태전동),128.5501112,35.91898907,아메리카노,
애하,카페,일반음식점,07_24_04_P,2020-11-27,Y,,702-856,대구광역시 북구 침산동 134-6 ,41561,"대구광역시 북구 침산남로31길 18-1, 2층 (침산동)",128.5934776,35.88957885,"커피, 디저트",11:00-22:00/월요일 휴무
애하,카페,일반음식점,07_24_04_P,2020-11-27,Y,,702-856,대구광역시 북구 침산동 134-6 ,41561,"대구광역시 북구 침산남로31길 18-1, 1층 (침산동)",128.5934776,35.88957885,,
옹크,카페,일반음식점,07_24_04_P,2015-02-26,Y,053-425-0015,702-855,대구광역시 북구 침산동 25-13번지 ,41577,"대구광역시 북구 침산남로 220, 1층 (침산동)",128.5995334,35.88632795,커피,
소몽,카페,일반음식점,07_24_04_P,2014-09-01,Y,,702-844,대구광역시 북구 산격동 1412-35번지 2층 ,41544,"대구광역시 북구 대학로13길 9, 2층 (산격동)",128.6075288,35.89265801,,
카페다움,카페,일반음식점,07_24_04_P,2014-11-10,Y,053-383-8298,702-827,대구광역시 북구 복현동 190-1 104호,41525,"대구광역시 북구 복현로 105, 상가동 104호 (복현동, 태왕아너스복현)",128.6203698,35.89942776,카페라떼,
마실래,카페,일반음식점,07_24_04_P,2009-02-13,Y,,702-826,대구광역시 북구 매천동 678번지 ,41487,대구광역시 북구 매전로 14 (매천동),128.5435259,35.90844466,,
승승삼겹(칠곡3지구점),카페,일반음식점,07_24_04_P,2006-12-01,Y,053-321-9080,702-885,대구광역시 북구 동천동 898-1번지 명가빌딩2층 ,41423,"대구광역시 북구 동천로 128-7 (동천동,명가빌딩2층)",128.5617289,35.94296116,샤브샤브,
위치스케틀,카페,일반음식점,07_24_04_P,2011-11-28,Y,053-939-6564,702-040,대구광역시 북구 대현동 19-43 ,41569,대구광역시 북구 경대로7길 19 (대현동),128.6115791,35.88531901,위치스브런치,매일 11:00 - 23:00
커피와빵,카페,일반음식점,07_24_04_P,2001-07-04,Y,,702-842,대구광역시 북구 산격동 1331-6번지 ,41544,대구광역시 북구 대학로23길 23 (산격동),128.609712,35.89377672,"커피, 빵",08:00-23:50
하바나익스프레스,카페,일반음식점,07_24_04_P,2013-07-01,Y,,702-842,대구광역시 북구 산격동 1327-4번지 (1층) ,41544,"대구광역시 북구 대학로17길 6, 1층 (산격동)",128.6089197,35.89291973,,
슈,카페,일반음식점,07_24_04_P,2014-03-19,Y,0507-1412-3799,702-865,대구광역시 북구 태전동 810-7번지 ,41469,"대구광역시 북구 학정로 63, 1층 (태전동)",128.5495682,35.9139422,눈꽃팥빙수,매일 11:00 - 24:00 연중무휴
뮤페라,카페,일반음식점,07_24_04_P,2004-02-26,Y,,702-851,대구광역시 북구 칠성동2가 115-5번지 오페라하우스 ,41585,"대구광역시 북구 호암로 15 (칠성동2가, 오페라하우스)",128.5922872,35.88348355,,
만난상점,카페,일반음식점,07_24_04_P,2014-07-03,Y,0507-1440-1989,702-040,대구광역시 북구 대현동 112-63번지 ,41569,"대구광역시 북구 경대로5길 26, 1층 (대현동)",128.6108605,35.88476868,"에그타르트,커피","평일 11:30 - 19:30 영업일 목,금,토"
필레스카페,카페,일반음식점,07_24_04_P,2010-11-23,Y,,702-846,대구광역시 북구 산격동 814-3번지 지하1층 ,41533,"대구광역시 북구 연암로 162 (산격동,지하1층)",128.5961751,35.89883134,,
설렘경북대점,카페,일반음식점,07_24_04_P,2019-03-07,Y,053-939-6625,702-844,대구광역시 북구 산격동 1410-36번지 ,41544,"대구광역시 북구 산격로 40-1, 지하1층 (산격동)",128.6053897,35.89417747,"커피,크로플셋트",
엘모,카페,일반음식점,07_24_04_P,2019-03-11,Y,053-326-6663,702-848,대구광역시 북구 읍내동 678-13번지 ,41439,"대구광역시 북구 관음중앙로 159, 1층 (읍내동)",128.5497699,35.94514791,헤이즐럿 더치라떼,매일 11:00 - 23:30
팔공티(대구보건대점),카페,일반음식점,07_24_04_P,2019-06-04,Y,0507-1359-3693,702-868,대구광역시 북구 태전동 976-9 ,41452,"대구광역시 북구 칠곡중앙대로69길 23-2, 1층 (태전동)",128.5446206,35.92681976,블랙 밀크티,매일 11:30 - 23:00
설렘커피칠곡점,카페,일반음식점,07_24_04_P,2019-05-17,Y,0507-1341-2297,702-868,대구광역시 북구 태전동 947 ,41451,"대구광역시 북구 영송로 56, 1층 (태전동)",128.5446288,35.93020272,연유커피,
다옴,카페,일반음식점,07_24_04_P,2019-06-10,Y,053-942-7890,702-040,대구광역시 북구 대현동 340-11번지 ,41576,"대구광역시 북구 대현남로4길 36, 1층 (대현동)",128.6085367,35.87856593,딸기빙수,매일 11:00 - 22:00 일요일 11:00 - 23:00 넷째주 일요일은 정기휴무입니다
보헤아(BOHEA),카페,일반음식점,07_24_04_P,2019-05-10,Y,0507-1331-8737,702-891,대구광역시 북구 서변동 171번지 ,41410,"대구광역시 북구 이곡길 35-10, 2층 (서변동)",128.6046319,35.93845244,로열밀크티,매일 11:00 - 20:00 월요일 휴무
소디스커피,카페,일반음식점,07_24_04_P,2010-04-28,Y,070-4107-9486,702-886,대구광역시 북구 동천동 901-1 The Well빌딩 201호 ,41423,"대구광역시 북구 동천로 135-5 (동천동,The Well빌딩 201호)",128.5603477,35.9434908,"커피, 음료",11:00-22:00
착한커피,카페,일반음식점,07_24_04_P,2019-07-09,Y,0507-1379-0822,702-827,대구광역시 북구 복현동 28-54번지 ,41522,"대구광역시 북구 복현로 182-20, SKY캐슬102 1층 (복현동)",128.6201165,35.90621006,아메리카노,
사이섬,카페,일반음식점,07_24_04_P,2019-07-25,Y,0507-1329-3279,702-808,대구광역시 북구 구암동 671-8번지 ,41465,"대구광역시 북구 태암남로 41, 1층 (구암동)",128.5520301,35.92529642,아인슈페너,평일 10:00 - 16:00
켈리,카페,일반음식점,07_24_04_P,2019-08-26,Y,,702-833,대구광역시 북구 복현동 539-19번지 ,41523,"대구광역시 북구 복현로 179, 1층 (복현동)",128.6190187,35.90532274,요거트 블렌디드,
사계커피랩,카페,일반음식점,07_24_04_P,2014-04-22,Y,0507-1317-1135,702-072,대구광역시 북구 고성동2가 107-5번지 ,41595,"대구광역시 북구 고성로 164, 1층 (고성동2가)",128.5837033,35.88073269,아메리카노,매일 12:00 - 17:00 일요일 휴무
마실커피경북대점,카페,일반음식점,07_24_04_P,2019-08-21,Y,053-945-0055,702-842,대구광역시 북구 산격동 1400 ,41544,"대구광역시 북구 대학로15길 5, 2층 (산격동)",128.6081024,35.89243343,"커피, 과일주스",10:00-02:00
카페354(CAFE354),카페,일반음식점,07_24_04_P,2019-11-28,Y,0507-1319-0354,702-847,대구광역시 북구 읍내동 354번지 ,41400,"대구광역시 북구 관음로 305, 2층 (읍내동)",128.5535682,35.95380405,더티카푸치노,매일 11:00 - 22:00
(주)에스디인터내셔날나인블럭대구2가든점,카페,일반음식점,07_24_04_P,2019-10-11,Y,053-356-9990,702-073,대구광역시 북구 고성동3가 7-1 ,41594,"대구광역시 북구 옥산로 118, 주1 1층 (고성동3가)",128.5881842,35.88338893,핸드드립,매일 10:00 - 21:00
커피셀러경대정문점,카페,일반음식점,07_24_04_P,2019-11-21,Y,0507-1325-8748,702-040,대구광역시 북구 대현동 21-1번지 ,41569,"대구광역시 북구 대현로19길 78-5, 1층 (대현동)",128.6135339,35.88532511,"카페,마카롱",매일 10:00 - 22:00
푸른하늘은하수,카페,일반음식점,07_24_04_P,2020-02-13,Y,,702-886,대구광역시 북구 동천동 944-9번지 ,41430,"대구광역시 북구 대천로18길 9, 1층 (동천동)",128.558201,35.93598734,"커피, 스무디, 샌드위치 등",08:40-18:00
플러스,카페,일반음식점,07_24_04_P,2020-02-06,Y,,702-864,대구광역시 북구 태전동 252-1번지 ,41457,"대구광역시 북구 태전로 40, 1층 (태전동)",128.5445881,35.92403412,아메리카노,매일 10:00 - 24:00
목로카페,카페,일반음식점,07_24_04_P,2020-01-31,Y,053-217-2481,702-832,대구광역시 북구 복현동 618-25번지 ,41565,"대구광역시 북구 경대로17길 2, 1층 (복현동)",128.6166892,35.88916261,아메리카노,평일 08:00 - 20:00/토요일 10:00 - 19:00/일요일 휴무
고바슨롯데백화점대구점,카페,일반음식점,07_24_04_P,2018-08-30,Y,053-660-2997,702-746,대구광역시 북구 칠성동2가 302-155번지 롯데백화점 대구역 ,41581,"대구광역시 북구 태평로 161, 롯데백화점 지하 1층 (칠성동2가)",128.5955651,35.87605699,메르 드 드비죵,금요일 10:30 - 20:30 금~일/월요일 10:30 - 20:00 월~목
노리터(N.R.T),카페,일반음식점,07_24_04_P,2018-08-31,Y,053-352-9166,702-872,대구광역시 북구 침산동 999-1번지 ,41500,"대구광역시 북구 오봉로 164, 대구산업지시센터 A동 1층 (침산동)",128.5795564,35.90238778,커피,매일 09:00 - 23:00
레이지모닝,카페,일반음식점,07_24_04_P,2018-09-03,Y,,702-912,대구광역시 북구 학정동 942-2번지 ,41416,"대구광역시 북구 학정로 510-1, 1층 (학정동)",128.5653226,35.95006396,"커피, 디저트",11:00-22:00
브리타니아카페,카페,일반음식점,07_24_04_P,2020-05-14,Y,070-4065-0953,702-858,대구광역시 북구 침산동 341-4번지 ,41559,"대구광역시 북구 침산로 173, 5층 502호 (침산동)",128.5896578,35.89151079,커피,평일 12:00 - 21:00 토요일 12:00 - 21:00 일요일 휴무 
우리동네커피대장,카페,일반음식점,07_24_04_P,2020-04-16,Y,0507-1345-1724,702-866,대구광역시 북구 태전동 1075-16 ,41466,"대구광역시 북구 칠곡중앙대로52길 42, 1층 (태전동)",128.5490444,35.92206465,마카롱,매일 11:00 - 02:00
베르데(Verde),카페,일반음식점,07_24_04_P,2020-06-09,Y,,702-842,대구광역시 북구 산격동 1397-1 ,41544,"대구광역시 북구 대학로15길 11, 3층 (산격동)",128.6080527,35.89300487,"커피, 크로플","평일,토요일 11:00-22:00/일요일 13:00-21:00"
브리딩(Breathing),카페,일반음식점,07_24_04_P,2020-08-05,Y,,702-886,대구광역시 북구 동천동 907-3 ,41423,"대구광역시 북구 동천로23길 18-12, 4층 (동천동)",128.5593821,35.94248614,"커피, 디저트",12:00-22:00
수북하이,카페,일반음식점,07_24_04_P,2020-08-14,Y,053-341-6572,702-073,대구광역시 북구 고성동3가 2 ,41594,"대구광역시 북구 고성로 191, 1층 108호 (고성동3가)",128.5874149,35.88165179,빙수,평일 11:30 - 22:00/주말 09:00 - 22:00
덴스(Thence),카페,일반음식점,07_24_04_P,2020-07-10,Y,053-326-2500,702-850,대구광역시 북구 읍내동 1449 학정역 효성해링턴 플레이스 ,41400,"대구광역시 북구 관음로 295, 202동 지하1층 109호 (읍내동, 학정역 효성해링턴 플레이스)",128.552288,35.9546877,아메리카노,매일 10:00 - 21:00
쇠네스독일앤틱독일빈티지독일카페대구칠곡점,카페,일반음식점,07_24_04_P,2020-06-29,Y,053-313-1141,702-807,대구광역시 북구 구암동 765-5 센츄럴비즈니스빌딩 ,41424,"대구광역시 북구 학정로 430, 센츄럴비즈니스빌딩 2층 202,203호 (구암동)",128.5640332,35.94297855,"커피, 디저트",12:30-24:00
카페-온,카페,일반음식점,07_24_04_P,2012-03-12,Y,0507-1352-6735,702-847,대구광역시 북구 읍내동 1234-209 ,41401,"대구광역시 북구 동암로7길 51, 1층 (읍내동)",128.5564675,35.95058844,아메리카노,매일 10:00 - 24:00
카페181,카페,일반음식점,07_24_04_P,2021-05-13,Y,053-322-0181,702-866,대구광역시 북구 태전동 1117 ,41471,"대구광역시 북구 칠곡중앙대로 181, 1,2층 101호 (태전동)",128.5480643,35.91215472,아메리카노,매일 11:00 - 22:00/일요일 휴무
더로컬스,카페,일반음식점,07_24_04_P,2021-05-27,Y,0507-1305-8089,702-860,대구광역시 북구 침산동 497-2 ,41547,대구광역시 북구 성북로5길 25-1 (침산동),128.5865365,35.8932701,"커피,샌드위치",매일 11:00 - 20:00 일요일 휴무
요거트월드,카페,일반음식점,07_24_04_P,2021-05-10,Y,0507-1300-0536,702-849,대구광역시 북구 읍내동 895-2 ,41433,대구광역시 북구 칠곡중앙대로110길 16 (읍내동),128.5527235,35.94396321,무화과 그릭요거트,매일 13:00 - 01:00
카페원(cafe ONE),카페,일반음식점,07_24_04_P,2021-05-18,Y,053-324-5569,702-886,대구광역시 북구 동천동 922-6 ,41427,"대구광역시 북구 동천로 77, 1층 (동천동)",128.5597717,35.93856041,"커피, 크로플, 케이크 등",
카페랑...,카페,일반음식점,07_24_04_P,2020-11-02,Y,,702-842,대구광역시 북구 산격동 1312-10 ,41536,"대구광역시 북구 산격로10길 37, 1층 (산격동)",128.60938,35.89503213,"커피, 디저트",
수커피(su coffee),카페,일반음식점,07_24_04_P,2020-11-19,Y,0507-1343-1983,702-832,대구광역시 북구 복현동 469-2 ,41565,"대구광역시 북구 경대로 117, 1층 (복현동)",128.618986,35.89053527,커피,매일 10:00 - 20:00 쉬는날 매주 일요일
일리카페칠성침산점,카페,일반음식점,07_24_04_P,2021-02-19,Y,053-354-1282,702-851,대구광역시 북구 칠성동2가 74 ,41587,"대구광역시 북구 칠성남로15길 13, 4,5층 (칠성동2가)",128.5896709,35.88014047,마론 오트 라떼,금요일 12:00 - 00:00/평일 10:00 - 22:00/토요일 12:00 - 00:00/일요일 12:00 - 00:00 
